place,water_tap_id,lat,lon
Rakke Meie pood,1287,58.98766355,26.241744514355446
Rakke lasteaed Leevike söökla,1287,,
"Rakke, Linnamäe",1288,58.9777601,26.2549557
Rakvere 19 hoone veetorustik,758,59.3609065,27.4044281
Rakvere 73,421,59.38431545,28.185456418116125
Rakvere Ametikool,871,59.33799665,26.377357961264856
"Rakvere Eakate Kodu, Pikk 13",871,,
Rakvere Põhikool,871,59.33797725,26.359207785577404
Rakvere Reaalgümnaasium,871,59.3475772,26.3696710467443
Rakvere Rohuaia Lasteaed (endine Rakvere Linna Algkool),871,59.3501692,26.3559161
Rakvere Tallinna 18a-3 külaliskorter,871,59.3509957,26.3561762
Rakvere haigla kohvik,1130,59.3351356,26.37616468767601
Rakvere haigla köök,1130,59.3351356,26.37616468767601
Rakvere linna Veetöötlusjaam,871,59.35948665,27.406683730959912
"Rakvere mnt 16, Haljala",936,59.4290674,26.2674581
"Rakvere, Kauri 12",871,59.3305761,26.3845849
"Rakvere, Kauri 2",871,59.3305761,26.3845849
"Rakvere, Lennuki 10",871,59.3598572,26.3624095
"Rakvere, Näituse 29",871,59.3609036,26.3440288
"Rakvere, Pae 8",871,59.3407714,26.3854402
"Rakvere, Rohuaia 12",871,59.3501692,26.3559161
"Rakvere, Rägavere tee 25",871,59.32377605,26.49530864214448
"Rakvere, Silla tn 7",871,59.3419725,26.3622495
"Rakvere, Tallinna 29",871,59.3509957,26.3561762
"Rakvere, Tammiku 12",871,59.3368556,26.3500642
"Rakvere, Tammiku tn 32",871,59.3368556,26.3500642
"Rakvere, Tammiku tn 36",871,59.3368556,26.3500642
"Rakvere, Tammiku tn 38",871,59.3368556,26.3500642
"Rakvere, Tammiku tn 40",871,59.3368556,26.3500642
"Rakvere, Tammiku tn 42",871,59.3368556,26.3500642
"Rakvere, Vabaduse 1",871,59.3438961,26.3638069
"Ramofei OÜ, Männiaru Puhkemaja",1926,,
"Ramsi alevik, Keskuse tee 1, Viljandi vald",492,58.30802995,25.542369851507466
Ramsi tee 9,492,58.3077035,25.5395117
Randmäe  puhkeküla,1623,,
Randvere maja (Randvere lasteaed),1353,59.5061326,24.90703272708101
Ranna 13,630,59.575955,25.714484566585956
"Ranna 33, Sillamäe linn",630,58.546841,27.221635041811844
Ranna puhkemaja köök,2105,,
Rannakodu,1602,58.966009,22.927991048387092
Rannaküla elamud,1789,,
Rannamõisa lasteaed,1044,59.4389545,24.515518269578315
Rannapungerja noortelaagri söökla,640,,
Rannu KosikPT toitlustus,183,,
Rannu Lasteaed,350,,
Rannu hüdrant,183,,
Rannu küla pumbajaam,183,59.438250350000004,26.841991818047298
Rannu küla veevärgi proovivõtukoht,183,59.438250350000004,26.841991818047298
Rannu küla veevärk,183,59.438250350000004,26.841991818047298
Rannu raamatukogu,183,,
Rannu tankla,183,,
Rannuka tee kortermaja,1215,59.3920353,24.201827
Rapla Alu lasteaed,302,59.02459575,24.766379559228298
Rapla Hooldekodu,302,58.903555749999995,24.875506450000003
Rapla Hooldekodu filiaal Alu sotsiaalmaja,302,58.903555749999995,24.875506450000003
Rapla Kase 4,302,59.001534,24.7881308
Rapla Mahlamäe tn 10,302,58.9916066,24.788485445943202
Rapla TÜ kauplus A ja O Kehtna,703,,
Rapla Uusküla veetöötlus väljavool,302,59.017198,24.79714612758803
Rapla Viljandi mnt 69,302,58.879904499999995,24.83453000986843
"Rapla lasteaed  Kelluke parema poole, kõige kaugema rühma kraan",302,59.00306335,24.791071174113128
"Rapla lasteaed  Kelluke vasaku poole, kõige kaugema rühma kraan",302,59.00306335,24.791071174113128
Rapla lasteaed Kelluke dušš ujula duširuumis,302,59.00306335,24.791071174113128
Rapla Öökulli 9,302,58.981627,24.8516252
"Rapla, Välja tänav 9",302,59.0004647,24.7936066
"Rapla, Väljataguse tänav",302,58.98104455,24.774868508249853
Rasina Külakeskus,523,58.2069695,27.2574021
Rasina küla lapsehoid,523,58.209779600000005,27.250440509512984
Ratsu tee 10,178,58.3673529,26.8424926
Ratsu tee 22,178,58.3673529,26.8424926
Ratsu tee tänava 22 elamu,178,58.3673529,26.8424926
Ratturi talu,2184,59.0037712,22.5140306
Ratva küla veevärk,653,59.25733075,27.21605228477856
Raua Saun,306,59.4362871,24.7668782
Rave mööblitööstus,1566,,
Ravi 2 Hooldus-Õendus,172,59.4268312,24.7494829
Ravi tn üksus (Ida-Tallinna Keskhaigla üksus),306,12.9823596,80.2270502
Ravila Hooldekodu,981,,
Ravila Lasteaed,981,59.184217950000004,25.217930412831123
Ravila VTJ,981,,
Ravila tn,371,58.3664715,26.6951133
Rebala küla elamu,1924,59.4600227,25.0881043
Rebase tn hüdrant 793,989,59.3632229,24.6361127
Reegoldi Keskuse 14-2,587,58.5645917,25.5410213
Reegoldi küla Keskuse 2-4,587,58.56680595,25.528668784956942
"Reegoldi küla, Keskuse 10",587,58.56680595,25.528668784956942
Regati Maja,336,,
Rehe Turismitalu,1583,59.0962071,24.0004236
Rehvitöökoda,2078,59.4465015,24.7092433
"Reilenti, Jaamaküla",717,58.246781,24.74467796608947
Reiu Veetöötlusjaam,172,,
Reiu pumplast väljuv vesi,1108,,
Reiu tee 7,1108,58.2946406,24.6093811
Reiumaa motell,1837,,
Remniku laste- ja noortelaagri pumbajaam,489,,
Remniku laste- ja noortelaagri söökla,489,,
Reola katlamaja ( ei ole enam veeproovi võtmise koht),921,,
Reopalu eramu,1018,,
Reoveepuhastusjaam,306,59.46220155,24.357887437024406
Repo Vabrikud AS-i söökla,167,59.353393499999996,27.045505655985934
"Reservuaar nr 6, Kohtla-Järve Ahtme lo",747,,
Restoran Bermuda,336,47.2873517,8.6061659
Restoran Captain Flint,1110,48.598030699999995,-4.56435005313892
Restoran Golden Goose,336,43.8757716,-79.4135361
Restoran M Ruut veetorustik,163,50.91009235,31.135979916155584
Restoran MEAT,340,41.86174,12.4527038
Restoran Mandarin,306,44.502107699999996,34.190358765194524
"Restoran Paradiis, Riia mnt 57",172,58.3819887,24.5204675
Restoran Peter Ludwig köök,1741,,
Restoran Sfäär,306,,
Restoran Taverna del Gallo Nero (J.Poska tn 45),306,42.392007,18.9223678
Restorani köögi kraan,2437,,
Restorani köök,1476,,
Retla-Kabala Kool Oisu õppekoht,864,,
"Ridaelamu tee 8, Veelikse",2103,58.3229287,25.5017178
"Ridaelamu, Pilka tee 5-4",2099,,
"Ridaelamu, boks nr 1",827,,
Ridaelamu-Energia pst 6,1074,,
Ridaküla veevärk,1526,,
Ridala Põhikool,842,58.82975815,23.57927219412513
Ridala kooli VTJ,842,58.82975815,23.57927219412513
Ridva 15,336,59.324743,24.553674
Rigor mööblitööstus,994,,
"Riia mnt 116 korterelamu, Reiu, Tahkuranna vald",1108,58.3384254,25.5710315
"Riia mnt 183-185 püstik, Pärnu",172,58.3384254,25.5710315
Riia mnt 233A,172,58.3384254,25.5710315
Riia mnt 5 - 1,169,58.3384254,25.5710315
Riia mnt 78-35,172,58.3384254,25.5710315
Riia mnt 81,169,58.3384254,25.5710315
Riidaja Põhikool,258,58.0909316,25.8920315
Riidaja küla vallavalitsuse hoone,262,58.09288975,25.89779669756774
Riigikogu,306,59.4357806,24.7371951
Riisa Rantšo majutus,1591,58.4667312,24.9862835
Riisipere Lasteaed,1185,59.126447,24.466954
Rimi Eesti Food AS,990,59.404294699999994,24.65414769979997
Rimi Hypermarket,306,54.7207527,25.245625609513276
Rimi Põhja,306,59.441545000000005,24.729904126430394
Rimi Supermarket,306,56.962062,24.177025
Ringi 1,1045,59.4381062,28.058577771732025
Ringi 13a paak,781,58.3849232,24.5044216
Ringi 16,1309,59.4010682,27.27825815
"Ringi 16, Kakumäe",1307,59.4010682,27.27825815
"Ringi 19, Tõstamaa",731,59.437315,28.057309500000002
Ringi 2,1045,58.38465845,24.50474983025084
Ringi 5,1045,59.40272985,27.277709
Ringi 54a,781,58.383991949999995,24.488340295680462
Ringi 54a kelder,781,58.383991949999995,24.488340295680462
Ringi paak,781,,
Ringi tn 64,781,59.3183355,27.78037925
"Ringtee 7, Intsu küla",1477,58.3410475,26.718922586574916
Ringtee Selver,276,58.3530072,26.686453986102144
Ringtee nr 2 elamu,452,58.9889615,23.24929015
Risti Hooldekodu,840,,
Risti Lasteaed,840,,
Risti Põhikool,840,59.2278822,24.0141748
Risti VTJ,840,,
"Ristikheina 5, Räni küla",385,58.35464,26.647424478476825
Ristikheina tänav,781,,
Ristiku 10,300,59.4365002,24.720215033443708
Ristiku Põhikool,306,59.44212335,24.7119843915449
Ristiku tee,1183,58.5041673,22.7402388
Ristipalo Pansionaat,409,,
Ritsu Algkool-Lasteaed,244,,
Rocca al Mare Kaubanduskeskus,306,43.9511944,8.1153898
Roela Keskuse PK pärast veepuhastusseadmeid,1050,,
Roela Kooli PK pärast veepuhastusseadmeid,1051,59.184127000000004,26.667064694444438
Roela kool,1051,,
Rohtla VTJ,1303,,
"Rohu 58A elamu, Pärnu",172,58.398101,24.509425
"Rohu-Hariduse püstik, Pärnu",172,,
"Rohu-Lina püstik, Pärnu",172,,
"Rohu-Piiri püstik, Pärnu",172,,
Rohuneeme hüdrant,1353,,
Roiu JVP peale veepuhastusseadmeid,331,,
Roiu aleviku kauplus,331,,
Roiu lasteaed Kukupai,331,,
Roksoni VTJ,1417,,
Roobeni kiirtoit - Võru linnas,654,,
Roomassaare Sadama kohvik,387,,
Roosi Turismitalu köök,1929,,
Roosi tänava VPJ väljavool,921,,
Roosna elamu (ÜPE),669,,
Roosna-Alliku kalakasvandus,1011,,
Roosna-Alliku lasteaed Hellik,691,,
Roosna-Alliku põhikool,691,,
Roosna-Alliku vallamaja,691,,
Roosna-Alliku veetöötlusjaam,691,,
Roosu talu vabaajakeskuse köök,1612,,
Rosma-Värska mnt trassil V1-V8,384,58.0426695,27.0732836
Rotaks Lihapood- kraan nr 1,1750,,
Ruhnu koolimaja köök,558,57.8006518,23.243689060724936
Ruila Põhikool,1298,59.191133,24.439217545790157
Rukki tn 5,306,59.4453067,24.7108737
Rummu lasteaed Lepatriinu,1106,,
Rummu pumpla,1106,,
Rumpo Mäe talu köök,1543,58.9695556,23.26981265
"Ruudu 4, Pärnu",172,58.3761805,24.52016544021739
Ruukki,847,64.6634837,25.098787
Ruum 50,2676,52.2451441,5.3801787
Ruunawere Hotell OÜ kaev,949,,
Ruunawere Hotell köök,949,,
Ruusa Lasteaed,416,,
Ruusa Põhikool,416,,
Ruusmäe Sotsiaalmaja,784,,
Rägavere Vallamaja (Ulvi),1399,,
Rämsi Huvikeskus,397,,
Räpina Aianduskool,409,58.0960172,27.4468966
"Räpina Lasteaed ""Vikerkaar""",409,,
Rääbise kortermaja krt 4,313,,
Rääbise küla Karikakra 15,313,58.771771,26.67311398966921
Rääbise küla kauplus,313,58.771771,26.67311398966921
Rääbise küla kortermaja,313,58.771771,26.67311398966921
Räägu Üliõpilaselamu,306,,
Rõhu kauplus,1239,,
"Rõhu puurkaev-pumpla, peale veetöötlust.",1239,,
Rõngu Keskkool,399,58.1494283,26.246936349015257
Rõngu lasteaed,399,58.1449169,26.2445915
Rõude kauplus,1522,58.771605550000004,23.924024950197342
Rõude pk väljund,1522,,
Rõuge Hooldekodu,496,,
"Rõuge LA ""Marjakesed"" nõudepesuruum",496,51.4357036,0.3710139
Rõuge LA ujula dušš,496,51.4357036,0.3710139
Röa II,2531,49.4664218,1.067923864124685
Rüütli SPA-sse sissetulev vesi,387,,
S.K. Rakvere Hooldekodu,871,,
SA Aarike hooldekeskus,293,,
SA Abja Haigla köögist,467,,
SA EELK Tallinna Diakooniahaigla,341,,
SA Hiiu Ravikeskus,341,,
SA Koeru Hooldekeskus,448,,
SA Lõhavere ravi ja hooldekeskuse köögist,623,,
SA PERH,306,47.3878432,-2.97288
SA Perekodu Väikemõisa  tee 4 köögist,1273,,
SA Põltsamaa Tervis Lossi 49,277,,
SA Raplamaa Haigla,302,,
SA Taheva Sanatooriumi Kalliküla osakond ( endine Hargla  Hooldekodu ),268,,
SA Tallinna Lastehaigla,306,54.7205453,25.210875
SA Viljandi Haigla  9.korrus,280,29.4540697,-98.6560499
SA Viljandi Haigla  köögist,280,29.4540697,-98.6560499
"SK Kalev, Kesk tn 30",630,41.339448,-74.164873
"SOS Lastekodu, Kellukese 2, Põltsamaa",277,,
SOS lasteküla,1213,59.32564,24.37677
SPA Georg Ots basseinidesse sissetulev vesi,387,53.5565407,10.006962
SPA Grand Rose basseinidesse sissetulev vesi,387,48.7364111,7.3815909
STÜ Kärla kauplus,567,,
STÜ Nasva kauplus,1238,,
Saare RTP,991,,
Saare Teenuskeskus,432,,
Saare Valla Lasteaed Siilike - Kääpa küla,432,58.3598727,22.0552152
Saare Valla Lasteaed Siilike-  Voore Lasteaed,433,58.3598727,22.0552152
Saare Vallavalitsus-vallamaja,432,,
Saare mõisa majutuse köök,2101,58.4655256,22.2318707
"Saare pood, Saare 8A",172,57.8025995,23.2436012
Saarepeedi Kool,557,58.42874295,25.685821675595037
Saarepeedi lasteaia köögist,557,,
"Saarepeedi, peale veepuhastusseadet",557,,
Saariku tee 10 B-maja,281,59.4842311,24.8497625
Saariku tee 8 (A-maja),281,59.4842311,24.8497625
Saarioinen Eesti OÜ Cap cold.,302,,
Saarioinen Eesti OÜ Katlad II,302,,
Saarioinen Eesti OÜ Kollane koridor,302,,
Saarioinen Eesti OÜ Konservide avamine,302,,
Saatse Pansionaat,533,,
Sadala Põhikool,463,,
Sadala Suur tn 10,463,58.8560579,26.6122346
"Sadala aleviku pumbamaja, peale puhastusseadet",463,,
Sadama hoone,388,,
Sadama kai,562,59.4430707,24.7549758
Sadama müügikiosk,388,,
Sadama tn pk trassikraan,1024,59.3524528,24.0533536
Sadama tn. 5,551,59.3524528,24.0533536
Sadamahoone,562,58.69327235,22.52203590041652
Sadamahoone,577,58.69327235,22.52203590041652
Sadamahoone,1084,58.69327235,22.52203590041652
Sadamahoonest,584,,
"Saduküla Lastead, puurkaevust tulev vesi, enne seadmeid",444,,
Saduküla Lasteaed köök,444,,
"Saduküla asula pumbamajast, peale rauaärastusfiltrit",332,,
Saduküla kauplus,332,,
Sae hostel,1735,53.8593181,27.5279366
Sae paak,341,,
Sagadi mõisa restorani köök,1244,59.53744265,26.085728349696183
Saidafarm,1183,,
Saka Mõisa köök,483,59.439609000000004,27.40271301298701
Saka küla,195,59.42144005,27.225893237961508
Saka küla puurkaev kat nr 2241,195,59.42144005,27.225893237961508
"Sakala 3a,  Viiratsi",169,58.35940655,25.640053425998694
Saksa Gümnaasium,306,59.43209815,24.777502397217173
Saku Gümnaasium,844,59.299828,24.65874956274032
Saku Gümnaasiumi Algkool,844,59.3043016,24.67261969210373
Saku Lasteaed Päiksekild,839,59.30288325,24.67070351230452
Saku Läte villimisruum,1352,59.29212795,24.657788599775596
Saku Tervisekeskus,839,59.29223195,24.662969859579032
Saku mõis,839,59.2989333,24.6667974
Saku Õlletehas enne villijat,1096,59.30094205,24.66718005793094
Saku Õlletehas söökla,1096,59.30094205,24.66718005793094
Salda elamu,1000,,
Salda küla elamu nr 1,1000,59.27825885,26.075702830426188
Salla Põhikool,1289,,
"Salla küla, Salla 5 köögikraan",1289,58.95958375,26.376299803364027
Salme 21,306,59.4453558,24.728751803981133
Salme Lasteaia köök,773,,
Salme Põhikooli köök,773,,
Salmistu pumpla 713,1030,,
Salong Salailu,692,,
Salu 1,747,58.885593,25.52811203968254
Salu 2,747,58.048514499999996,27.064908716145833
Salutaguse küla Põllu tn,878,58.99037625,25.940226654750113
Salutaguse küla puurkaev 1101,819,58.99037625,25.940226654750113
Salutaguse pumpla,878,,
Salvest,173,48.0774051,8.3940804
Samaaria Eesti Mission Putkaste Varjupaik MTÜ,1316,58.9450007,23.5378745
Samblamaa Puhkemaja,1972,,
Samblamäe hosteli köök,1784,,
Sammuli puhkeküla köögist,279,58.33764845,25.589223075
Sandla kauplus,777,,
Sandla kogukonna köök,777,,
"Sanga ""Aida""",1415,58.438489700000005,24.39262551776732
"Sanga ""Pargi""",1415,58.4394555,24.39447065740059
Sanga 32-7,1415,-3.8130833,-78.7572925
Sanga 4-krt elamu,1415,,
Sanga pumbamaja,1415,,
Sanga pumpla väljuv vesi,1415,58.43743335,24.392683249999997
Sanga rahvamaja,1415,58.438948499999995,24.394258225746267
Sangar AS,276,58.3800065,26.7541576
Sangaste Lasteaed,236,,
Sangaste aleviku pumbamaja peale veetöötlust,236,,
Sangaste kodu,236,,
Sangaste loss,235,57.901790000000005,26.28022612735849
Sanwood AS söökla,234,35.1855528,-83.3651976
Sarapuu pumpla,1044,58.3360245,24.25338567777778
Sargvere lasteaed-algkool,683,,
Sarruse rõhutõstepumpla,991,,
Saru küla lauatehase OÜ Esperanze kauplus,561,57.60895585,26.543068350546722
Saue Gümnaasium,339,59.320289599999995,24.560969371694313
Saue Kaubakeskus,339,59.3248838,24.553009933472183
Saue Lasteaed Midrimaa,339,59.327081500000006,24.563483775489747
Saue Lasteaed Midrimaa?,339,59.327081500000006,24.563483775489747
Sauga Põhikool,618,58.4301279,24.439130267696342
Saunamaja kraan saunas,1952,,
Saustinõmme Nõmme tee eramu,1173,59.3062186,24.7506888
Saustinõmme Ristiku tee eramu,1173,59.308146,24.731277743243243
Saustinõmme Õie tee eramu,1173,59.3086044,24.7518657
Saustinõmme-Õie pumpla,1173,,
Savala Kaare 1,1665,59.3178969,27.0092486
Savala Kaare tn,1665,59.3178969,27.0092486
Savala puurkaevu pumbamaja,1665,,
Saverna Hooldekodu,574,,
Saverna Lasteaed,574,,
"Savi 20 elamu, Pärnu",172,58.40630685,24.51197826792445
Savikoti Pärsti tee 3,494,58.4218324,25.4893103
"Savikoti, Pärsti tee 1 veemõõdusõlm",494,58.4196152,25.4763975
"Savikoti, peale veepuhastusseadet",494,,
Saviliiva tee 1,1110,59.4385372,24.6057057
Segu paak,339,,
Seguvee paak 2,285,,
Seguvee paak 3,285,,
Seidla pk 10066,1189,,
Seli Tervisekeskuse köök,884,,
Seli puurkaev-pumpla vesi peale II astet,884,,
Selja eramaja Kooli tee 18,735,,
Selja kohvik,735,,
Selja kortermaja Kooli tee 17,735,,
Selja uuest pumplast väljuv vesi,735,,
Seljametsa Lasteaed,172,,
Seminarihoone köögikraan,1686,,
Sepa 4 - 5,986,58.350912,26.719694089431844
Sepa väljavool,276,,
Sepajõe talu köögi kraan,1806,,
Separeerimisruumi kraan,778,,
Setomaa turismitalo köök,852,57.7401222,27.4306743
Sibula 11 pumpla,882,59.415954,28.016034136363636
Sihva pumbamaja_peale töötlust,219,,
Siidisaba tee,2308,59.4812858,24.9885965
Siimusti Algkool (Siimusti Lasteaed-Algkool) Algkooli hoone,328,,
Siimusti Keraamika kauplus,329,58.7271585,26.3505821
"Siimusti Keraamika pumbamaja, peale puhastusseadet",329,58.7271585,26.3505821
"Siimusti Keraamika vv, Siimusti 13-5, Lomp",329,58.7271585,26.3505821
Siimusti Lasteaed (Siimusti Lasteaed-Algkool) lasteaiahoone,328,,
Siimusti Lastekodu Metsatareke,328,,
Siimusti maja 13-3 (Keraamika),329,,
Siimusti pumbamaja peale hüdrofori,328,,
Siivertsi konteinerveepuhastusjaam,429,,
Siivertsi veevärgi proovivõtukoht,429,,
Sikana korterelamu,1441,,
Sikana pumplast väljuv vesi,1441,,
Sikupilli kaubanduskeskus,306,59.4264004,24.783569994293664
Silikaltsiidi 8 maja,1052,59.37159145,24.721927974496005
"Silikaltsiidi 8, Nordhaus OÜ tsehh",1052,59.37159145,24.721927974496005
Silla tee,1191,58.3263604,22.271654
Sillaku VTJ,1092,,
Sillaku VTJ,1093,,
"Sillamäe Gümnaasium, Sillamäe linn",630,59.3926705,27.789213713980274
"Sillamäe Gümnaasiumi söökla, Sillamäe linna",630,,
Sillamäe Keskpumbajaam,630,,
Sillamäe Kutsekooli söökla,630,,
Sillamäe Mikrorajooni pumbajaam,630,,
Sillamäe Ranna tänav,630,59.4000435,27.7599361
Sillamäe SEJ reservuaar,394,,
Sillamäe lasteaed Rukkilill,630,,
Sillaotsa,300,58.90434585,25.5917769926884
Sillaotsa Põhikool,338,58.2924725,26.895338472375684
Simuna Kool,908,59.0506116,26.3872944
Simuna keskuse puurkaev,908,59.11435835,26.333191326412
Sinepi valmistamise ruum K 26,346,,
"Sinilille 5 elamu, Pärnu-Jaagupi",712,59.37957315,24.716234261264905
"Sinilille 9 elamu, P.-J.",712,59.378922,24.716451697492225
Sinimäe Põhikool,176,,
Sinimäe aleviku Aia 1-3 proovivõtukraan,176,,
Sinimäe lasteaed,176,,
Sipa küla puurkaev väljavool,659,58.928791700000005,24.321046952058776
Sipa lasteaed-algkool,659,,
Sireli,863,58.259844,26.746957
"Sireli 4, Eipri küla",2203,59.37340965,24.63844379584136
Sireli hostel kontrollkraan köögis,2075,,
Sireli kinnistu,186,,
"Sireli kinnistu, Pauastvere küla",1500,,
Sireli maja,887,,
Sireli tn,1106,58.3541007,26.7173449
Sirgala veevärgi proovivõtukraan,188,,
Sisekaitseakadeemia Narva Õppekeskus,421,59.3755321,28.1851177
Snoob Resto,341,,
Snoob Resto (Pärnu mnt 209a),341,,
"Soe küla, peale veepuhastusseadet",520,58.211850850000005,25.9364387637133
Soe lasteaed,520,58.212845200000004,25.92807789050093
Sojamaa küla elamu 5,380,58.4818433,26.63654019956503
Sojamaa küla kortermaja,380,58.4818433,26.63654019956503
Soldina küla veevärk,179,59.3712829,28.07623801976063
Sompa 14a VTJ väljuv vesi,1259,59.47516,24.878252500000002
"Sompa 36 (elaniku soovil, asendatud ühekordselt)",174,59.338894249999996,27.265722099999998
Sompa Perearstikeskus,751,,
Sompa VTJ,751,,
Sonda Apteek,701,,
Sonda Jaama tn elumaja,701,59.3518046,26.8421908
Sonda Kool,701,,
Sonda Lembitu tn 13 puurkaevu pumpla,1759,59.3517073,26.8313002
Sonda Pagarikoda Lembitu 4,1759,,
Sonda Puhkemaja,701,,
Sonda pagarikoda kinnistusisene,701,,
Sonda perearst,701,,
Sonda pumbajaam,701,,
"Soo tn 1, Kiviõli",692,59.3581667,26.9797544
Soobli tee 5 elamu,1906,58.4300097,24.4521332
Soodevahe RTP väljuv,2206,,
Soodoma küla Soosireli KÜ,505,57.9548167,26.8201596
Soodoma küla elamu,505,57.9548167,26.8201596
Sookolli 1 trass,872,59.4714094,24.96828405908184
Sooküla veevärk,2423,,
Soolamisruum,778,,
Soometsa pumplast väljuv vesi,1194,,
Soonlepa Puhkemaja,2241,,
Soonurme küla,1922,59.3168815,26.941212849549196
Soonurme puurkaev kat nr 5414 pumbamaja,1922,,
"Soopõik, Jõhvi",758,,
Sooru Lasteaia katlamajas majasisendi kraan,232,,
Sotsiaalmaja,1093,59.384269,28.19826060408452
Sparta Spordiklubi,306,,
Spordi 16-1,306,59.420414,24.7277929
Spordiklubi Reval-Sport,306,,
Spordikool Energia,421,,
Staadioni puurkaevude segu,276,,
Stroomi Kaubanduskeskus,306,,
Stroomi rand,306,59.4430739,24.68405916216411
Suigu Lasteaed-Algkool,730,58.5279819,24.699186091025773
Suigu Sotsiaalmaja,730,,
Suigu lasteaia pumplast väljuv vesi,730,58.527343,24.6979198
Suislepa Kool,525,58.149163650000006,25.982136169933767
Suislepa kauplus,525,58.14873685,25.97326466198169
Suislepa lasteaia köögist,525,,
Suitsutsehh,778,,
Suksumetsa pumplast väljuv vesi,1107,,
Surju Kool,615,58.2414131,24.7219873
Surju Põhikool,615,58.24149035,24.720892977736437
Surju kauplus,716,58.23734845,24.706657809772775
Surju küla pumplast väljuv vesi,716,58.22903975,24.734407462849823
Surju vallamaja,716,,
Sutlema pumpla,880,,
Sutlepa VTJ väljund,927,,
Suur 8 hoone veetorustik,421,51.8005882,17.712903255284395
"Suur-Jõe-Rähni püstik, Pärnu",172,,
"Suur-Jõekalda 22, Pärnu",172,58.3912177,24.499171402592623
"Suur-Kuke 38 elamu, Pärnu",172,58.3780629,24.52207106222248
